Batch_Size,Dropout_Rate,ER_MNSE,ER_Mean_Error,General_MNSE,General_Mean_Error,Iteration,Learning_Rate,Mean_Error_90,Momentum,Nodes,Prim_mdot_Crit_Error[%],Prim_mdot_Error[%],Sec_mdot_Crit_Error[%],Sec_mdot_Error[%]
256,0.1,0.0012875619843776647,13.100417296310507,0.0037044887727038425,24.095648608649853,17,0.005,20.95413652426783,0.85,90,15.596391837902983,16.06471009226009,22.6240929779278,30.041656397480274
256,0.1,0.0009790603245695192,12.094362591798161,0.0020004610518846748,23.026153071238888,18,0.005,18.781718645982952,0.85,90,6.933653947172803,7.240273222547875,14.968856072720218,22.910934549464752
256,0.1,0.004768755343896609,24.566109250352447,0.010030341254987137,41.00615468187683,19,0.005,30.297484348182557,0.85,90,11.808156433981503,12.19748330390115,22.96007977225966,34.04051308570614
256,0.1,0.0017778962873099807,14.84997604485963,0.0035704569878924333,26.680631486077587,20,0.005,16.47075833573496,0.85,90,5.984435247667735,6.10336943751746,17.240893892790425,22.589733886736255
32,0.1,0.0008894958741115445,9.620817423753598,0.004258094617969622,23.223077557831907,1,0.005,12.043120226223056,0.85,90,6.117698963016461,6.418990359763879,9.109917403210634,14.864022356141689
32,0.1,0.0015270561011996365,10.36817764593691,0.01561927755048802,22.483729391860848,2,0.005,9.510800142951043,0.85,90,6.071046382687623,6.408768302213948,10.456457483636607,18.606634332099308
32,0.1,0.0029009776282209435,18.883395016522744,0.011474204868040263,33.23376971106819,3,0.005,19.37153453019629,0.85,90,10.511585448103212,10.764088863237802,15.03527226938131,23.940879096923748
32,0.1,0.0010213064197135424,10.75242826423888,0.002892048266580858,23.229287676536543,4,0.005,15.557887247649465,0.85,90,11.94700938228708,12.401287387623535,14.083984761820112,22.338676282761924
32,0.1,0.00462774881525735,20.980860246882468,0.011786761401310622,33.96373963731581,5,0.005,16.944106526238837,0.85,90,11.448316739894034,11.836822365191338,19.509930326262765,27.30531334919407
32,0.1,0.0008349827043549082,8.904653842572817,0.0032970939299909207,24.566577351815425,6,0.005,14.303309029747993,0.85,90,11.37612161938757,11.763638492721368,13.861406613415403,23.571417316791045
32,0.1,0.0017291697870820437,14.783741002691402,0.015420044564940805,29.13638283503905,7,0.005,16.131472059108138,0.85,90,4.81532376480939,5.085432006983351,13.343306098465801,23.5610091539464
32,0.1,0.0014909179301993737,11.438433543863535,0.0133540962446177,26.43858517407236,8,0.005,18.037302755109547,0.85,90,11.825814466320502,12.188654417934522,9.88105539664787,19.700461796405133
32,0.1,0.0023795474741130883,16.683163351855637,0.006792019191890495,37.35218480050588,9,0.005,30.49458831481384,0.85,90,5.784647283337995,5.951735815648097,15.7823053655039,33.17392850643198
32,0.1,0.0014116308101831633,14.28245500169796,0.01394807192787945,28.019322139247837,10,0.005,17.67722472391341,0.85,90,7.75914594368223,8.064382470396504,9.491747929295386,16.349946375279178
32,0.1,0.0012652145580899336,12.262582009070403,0.018244468564349626,26.653732345386413,11,0.005,17.460283370957548,0.85,90,11.342171940214625,11.674699569243272,15.128596212161913,24.581765572422313
32,0.1,0.0010835646229666713,8.223696550780884,0.003601752558755771,19.9437917142782,12,0.005,10.135122289264292,0.85,90,9.29019361864949,9.69586383565503,10.731803863811514,16.367449509896698
32,0.1,0.0029265593723126954,16.25260086620889,0.017460965152935607,33.37254550304778,13,0.005,25.95091769644486,0.85,90,8.86923729849068,9.246519271493446,10.427206680692082,23.887214508701444
32,0.1,0.001419381034981765,10.480069629842065,0.01446060921634715,27.262501754591504,14,0.005,11.762742639843161,0.85,90,13.62798064384669,14.033457074549128,11.32432140479507,24.055493284097796
32,0.1,0.0023830070240951646,14.489986297564224,0.014537259466411686,27.550225595386237,15,0.005,16.29587620945188,0.85,90,9.518177663820206,10.008656788243902,9.504240626996117,17.85922260650379
32,0.1,0.0010731332260042017,9.399587767931454,0.01856016283418962,23.027126062835812,16,0.005,13.037349341232229,0.85,90,5.528165901933252,5.84467948896781,8.415180557014091,15.360634671026368
32,0.1,0.001433802524044054,11.90698987129849,0.0036004378515264754,25.081845634626415,17,0.005,15.023096088530695,0.85,90,5.124295714435745,5.370770362042005,9.713332850184965,17.48590885756866
32,0.1,0.0018696375878437864,13.637385484632121,0.018141408568150205,25.891721411490675,18,0.005,16.019936227864893,0.85,90,7.719245319722213,8.106670988726131,8.659088943826681,14.953729714638389
32,0.1,0.0009315021772043784,8.78954034208912,0.007310066654782096,21.408870968739432,19,0.005,13.734028331339779,0.85,90,8.334063210099544,8.635228568667433,7.335378767218395,13.904426818659404
32,0.1,0.0015450335977535959,12.2452263568017,0.003573101476303297,25.10327197667102,20,0.005,15.822355389435785,0.85,90,12.447712358796501,12.851711072633801,10.265840498395507,17.11027777590989
64,0.1,0.0010392428961396498,10.096615062298255,0.003937856462612122,20.261878714613765,1,0.005,13.048954618125581,0.85,90,9.245730730361906,9.596798539542421,7.169985322225488,13.151003185038878
64,0.1,0.0008051045416100055,8.706170765093711,0.0025227056896169244,19.109697448630456,2,0.005,11.615655098154207,0.85,90,5.7430397409980465,5.813771558265002,8.477920138968702,13.969159656411763
64,0.1,0.0014658511214252128,12.17899924612387,0.004050268891115613,26.298522911084586,3,0.005,16.456986703325864,0.85,90,6.14585351148055,6.488593759419859,9.322319822807144,19.774315303222096
64,0.1,0.0018431104034134051,15.550946258617516,0.004015686017537576,27.66149454229362,4,0.005,16.236837629451188,0.85,90,8.606143511335121,8.777995279359041,11.240124859242465,17.82949715646827
64,0.1,0.001114785529357618,9.612799380150648,0.0026933859950800305,21.054676948858607,5,0.005,13.397000839232957,0.85,90,8.116414029567771,8.438313940506568,8.599579843850487,16.538354222255663
64,0.1,0.0008460466949343399,8.09364432840753,0.0022751418925718563,19.127682219343846,6,0.005,11.22192688698824,0.85,90,8.780847374993922,9.180528184529159,10.18754680010749,16.680429513847738
64,0.1,0.0008081414745352386,8.762863641890553,0.0021775331756135282,19.679250104586032,7,0.005,12.55798779989637,0.85,90,3.521708263130693,3.6940843371252763,7.437599108014297,14.170985278274454
64,0.1,0.0013039572452855724,8.97889735532408,0.005445681106534324,21.190654734272858,8,0.005,11.79606226638629,0.85,90,8.332553491072069,8.889345929614429,7.568585560649583,13.586919745053033
64,0.1,0.0009675442716033365,12.566951537112965,0.004181785459081549,24.496899509737048,9,0.005,15.615304848829227,0.85,90,7.887147146629837,8.107164553348996,15.811463849206302,21.916935680484897
64,0.1,0.0012355192181054077,9.11750387244776,0.007108229398578578,18.779600725977073,10,0.005,11.53614293819614,0.85,90,6.172190042707195,6.536423399363458,6.646429878880341,11.582954613763228
64,0.1,0.0018068167076766319,14.399157044895489,0.004937409474727533,28.014826965892752,11,0.005,17.71548272731051,0.85,90,10.402170186822262,10.74311493824108,8.540586436892932,16.20759032013763
64,0.1,0.001993766689499375,16.88032654354895,0.0055330230450549205,30.505651019765555,12,0.005,20.143050006814057,0.85,90,5.658910832375949,5.8506206264985305,13.172454153646601,21.834316205290637
64,0.1,0.0012350786705395496,10.1107761132935,0.008175002727646897,22.180179408345456,13,0.005,11.638305564800296,0.85,90,5.098159817597633,5.41365806519138,8.477100980901046,16.838355398698788
64,0.1,0.0013570907437510482,11.935334507607376,0.011807885315622352,24.891447602826588,14,0.005,15.16711251076916,0.85,90,7.69674944752809,8.103054522792679,9.18233862378582,16.367135672532296
64,0.1,0.0012464689259264932,9.950320795680222,0.004419893250065894,22.562479863632618,15,0.005,11.292470402842282,0.85,90,5.1041121287463085,5.439308329880451,8.963004659430792,16.591463141221517
64,0.1,0.000871706238454654,8.995021127456045,0.01276539199635231,21.597134790923125,16,0.005,12.169118914876663,0.85,90,9.645693514294303,9.979863462594427,10.690880447882003,19.23990996229896
64,0.1,0.0012294287461867182,12.78144731594528,0.0027829213853605385,23.981286005111812,17,0.005,17.03178485620768,0.85,90,4.113361809318012,4.315401841602017,12.457489050129022,19.53228267331439
64,0.1,0.0010670748557213155,9.142652372861956,0.0027962777857111717,20.144850458973565,18,0.005,12.603937554198154,0.85,90,6.556476556741833,6.831679614910195,7.874786925353858,12.770684489828021
64,0.1,0.001796974640307967,14.081877539618375,0.005611327091104839,25.650283010199864,19,0.005,12.799862955953342,0.85,90,4.967424505475542,5.161162124452312,10.44461126512093,16.477165831800477
64,0.1,0.001492619330234234,14.537615699930795,0.0062198790103736344,25.87684132176644,20,0.005,17.506889922862275,0.85,90,12.88652889981963,13.258375826488878,19.394223369716435,26.8428738367646
128,0.1,0.002052767910368389,13.40560887339966,0.0042839517623798435,26.960798665333147,1,0.005,20.454032377176492,0.85,90,11.735456989771318,12.143119295831303,11.06456081201812,19.841069744691584
128,0.1,0.001451365597803795,11.560027306953746,0.003605971768526556,25.105042205157492,2,0.005,12.979100993513912,0.85,90,9.618946701850934,9.935147315925748,9.441487192487346,17.166304058682996
128,0.1,0.002818779612286641,16.259791724490285,0.005048496267983107,27.623782033449253,3,0.005,14.072599285424461,0.85,90,11.821874369257955,12.151278691067809,18.0586570587319,23.759006567932975
128,0.1,0.001341954433434694,9.297870964809944,0.005491484102218494,18.6438282940927,4,0.005,11.517416580308192,0.85,90,8.467154507459831,8.768039538921869,6.40465131879216,10.602763269278697
128,0.1,0.0013463018763574272,10.799075591916786,0.002823981781189215,23.48973711839972,5,0.005,16.692378342317017,0.85,90,10.345875208287433,10.785811441318192,11.169453123348172,18.57059782703785
128,0.1,0.0013594810851162678,15.825485990116931,0.0036499504783274995,27.14774270160378,6,0.005,19.82556594495659,0.85,90,9.84095327443197,10.292030597568242,19.971787428946648,27.758807022694207
128,0.1,0.000708032228290472,9.431443505834553,0.0029294946571633363,22.56715617195024,7,0.005,13.648030065977714,0.85,90,11.424887549745259,11.784060798418333,16.47954923628468,23.55577945642813
128,0.1,0.0013917666963913307,12.338146989935641,0.003575405863483793,25.588986260218764,8,0.005,13.729858009254198,0.85,90,9.449783495097801,9.85439509052794,14.18370496750498,22.7210474303027
128,0.1,0.004557324553065865,23.76738753135038,0.0075867749037864226,33.64480740408611,9,0.005,22.697029382541256,0.85,90,6.564620973291696,6.85359306610681,28.10133312753961,34.15869477020421
128,0.1,0.0006169705080343732,8.88006039397835,0.0022804484635909057,19.674148207548466,10,0.005,15.698103006096101,0.85,90,12.498586918919726,12.977590590905589,17.580867823613566,24.61509605935375
128,0.1,0.001037515306814967,9.915280342949588,0.0044265786932031,22.52242796215807,11,0.005,13.448096250709249,0.85,90,7.0389964877884905,7.28216191870083,10.45827301619007,18.04933827629926
128,0.1,0.0012848373557306121,11.986299792209303,0.0024831353735015357,24.88631361169066,12,0.005,18.147436395024346,0.85,90,10.0602216857436,10.498720527716165,12.978546053165369,22.532721544421715
128,0.1,0.0012773636268559694,9.534792032477634,0.0026454593764123186,20.918287707544447,13,0.005,15.372800009828136,0.85,90,7.742716143095553,7.994282875244808,9.585462363235223,16.75491049798151
128,0.1,0.029721181839723457,53.15859571860702,0.03511158212162676,69.3438390072716,14,0.005,38.334269742193506,0.85,90,27.811727330362714,28.100602049762088,19.567160898602328,28.688353239020795
128,0.1,0.0021437925195862354,14.97168885423467,0.00352972566457629,27.003403606836947,15,0.005,15.657292811146924,0.85,90,7.700720889706246,8.009815504385488,16.45611570710556,25.314314232984575
128,0.1,0.0005835200976388173,8.5604898395741,0.0020203519072531486,18.52003858882918,16,0.005,13.715246623201114,0.85,90,7.313254801478789,7.614535323883537,11.590423269983033,17.542910765897844
128,0.1,0.0013580087930490081,12.195472421104572,0.0035944916631757014,26.423083980615516,17,0.005,15.336050798282871,0.85,90,11.299765407301633,11.732529755462723,14.769057932212954,23.864041440270245
128,0.1,0.0007595703542615616,8.844075530178348,0.0029063340455266363,20.52829074281597,18,0.005,9.57522941459446,0.85,90,7.251853399871767,7.480320608327058,11.808583942216323,18.054353649670944
128,0.1,0.0006423064586767842,7.7280226689655,0.001898310127322347,18.07839021944752,19,0.005,9.734145175599016,0.85,90,8.106805197351061,8.347236740845297,10.315334230086897,15.739643719944718
128,0.1,0.0038581243467761647,18.716471764983623,0.0067114231039321365,29.98496705627368,20,0.005,23.13599681092345,0.85,90,18.551121222504197,19.1041022212581,12.545675008505388,20.30711588059593
256,0.2,0.006793625057884756,29.349669699186254,0.012045632551182506,44.09846339239063,1,0.005,32.46075290246391,0.85,90,19.705132209850042,20.58655648824711,25.85840629510614,36.14846066743589
256,0.2,0.0008606469176972721,11.333210827389857,0.002143426611448997,21.016733237471332,2,0.005,17.91039193192475,0.85,90,3.9462742074641155,4.106279962379265,12.00338677020825,16.722071133272134
256,0.2,0.0006445285216065256,9.618472051599976,0.0023356914355547004,21.94099781017183,3,0.005,14.187703934899808,0.85,90,5.110004032734984,5.287731493103171,11.180041847246164,17.538529180564332
256,0.2,0.001160578027167055,12.733521112467448,0.0032662606462475845,23.891048310164006,4,0.005,17.445061157904846,0.85,90,5.257869305527247,5.545351639418462,15.898695615471329,22.235474910671574
256,0.2,0.0011925446705019548,12.329722533574923,0.0028914266181172556,23.788533985755173,5,0.005,15.488803626800582,0.85,90,5.8278228320260235,5.9910128006223005,13.189047021471163,19.931517238805583
256,0.2,0.0015550240513973245,14.047228338167141,0.0027586594181475627,25.196377910521473,6,0.005,16.65369070942565,0.85,90,5.792380274259062,5.9657997255454,15.716623611217154,22.403229594635846
256,0.2,0.0011078951512882003,12.895065931337445,0.002738007117264784,22.83605623734236,7,0.005,16.64807259175738,0.85,90,5.6303329470524055,5.9396884944824615,15.400449917414381,21.334429197662086
256,0.2,0.004398225722801805,22.33062921913845,0.007063429680441727,36.141231221383414,8,0.005,28.648420986581566,0.85,90,14.339984751803232,14.809149606776828,22.588311490612845,33.23867635911195
256,0.2,0.0008978345621969491,9.176851638413275,0.003292153299767104,21.684168597999495,9,0.005,12.925699323277899,0.85,90,6.17106203811281,6.407390783644692,10.442940567643516,17.87534521933238
256,0.2,0.0011137392417940822,11.089977138219735,0.0031036003427679583,22.845158522727253,10,0.005,17.34091950014002,0.85,90,6.842528499515398,6.9682501280590206,15.622976061515033,23.100036952922505
256,0.2,0.0005147208728817633,5.90476110173344,0.002278648709234936,16.84942605485509,11,0.005,10.223763969807177,0.85,90,6.072103975864622,6.241789290293697,7.32350610968195,12.33001128603249
256,0.2,0.0011105426516079104,11.183944459698917,0.0024156245035069734,21.110315041748553,12,0.005,14.7398185110844,0.85,90,4.532119691324838,4.626507030687083,12.837836989373088,17.903758714567157
256,0.2,0.0016438964877676253,11.331969168961198,0.003110903573128906,22.000055025285146,13,0.005,13.123985969107984,0.85,90,6.377374684704966,6.654989628055378,10.692556995718386,16.613227713023022
256,0.2,0.0007815679658263451,9.616080810281002,0.003416315648118753,21.4806966299536,14,0.005,13.40083637112529,0.85,90,6.061511413860874,6.210944796267233,11.318073333386852,17.367320106608222
256,0.2,0.0009410307496569143,8.478770541760934,0.0023733464210275385,19.525368058820984,15,0.005,11.75596275810937,0.85,90,7.4170386858602715,7.640210266128167,7.607689960537239,14.598482253167067
256,0.2,0.009435658464524115,33.610456729553626,0.016330494221008726,48.72201940698931,16,0.005,33.56199873491947,0.85,90,21.738279943132675,22.49294924201288,24.232015484802965,35.767828697213346
256,0.2,0.012191584382785265,32.94484896333806,0.01648857447153796,47.92425845845967,17,0.005,22.630886043089465,0.85,90,17.33572534831058,17.84876285067239,31.14271342506812,40.857281328410714
256,0.2,0.006217741555395255,26.244451354268023,0.011198584520752243,37.63977990102094,18,0.005,26.02217904044764,0.85,90,18.992318743446344,19.54977580482107,25.88587785960091,31.19713645184838
256,0.2,0.0016309429502424978,14.88221658026268,0.003172508320409808,27.29722965672982,19,0.005,19.74854173117772,0.85,90,4.038003391360768,4.142970722030736,14.58299260271536,23.517237135958695
256,0.2,0.0007055441052070175,8.421199983597935,0.002426813133205345,21.844374255504853,20,0.005,12.45847575894384,0.85,90,6.88823177193662,7.13293171903419,8.840016519910911,17.25343928020036
32,0.2,0.0009520958481072633,11.814978765019841,0.0038952181408738553,23.873696468994858,1,0.005,16.8620697476326,0.85,90,10.06956833128128,10.256954510327434,13.813904159375396,21.28802015721458
32,0.2,0.0008823118059725835,13.139080557159442,0.005508084434010007,26.415900245927403,2,0.005,24.759651242248598,0.85,90,6.582479351351409,6.870018813633399,13.428830790960943,22.56591412259716
32,0.2,0.0008714407062829688,9.635628987073412,0.003817988197338367,25.232492824090105,3,0.005,16.840253953568507,0.85,90,12.797305792179227,13.210084875780746,12.076097298035219,21.074583532918215
32,0.2,0.001505455990276604,18.882711820334517,0.005385661950700099,31.600696334406205,4,0.005,25.21459598476094,0.85,90,10.98004746329103,11.267854507371329,26.013999210368304,33.879721125335756
32,0.2,0.0019962355236923016,14.539337569023179,0.016263132513463927,31.738251273911104,5,0.005,19.092916852208226,0.85,90,5.386400474735756,5.625920436323438,13.447480501263353,24.132339307496764
32,0.2,0.0013677181023940734,11.0035386617051,0.005742855122669663,22.929702268474202,6,0.005,14.47420491727141,0.85,90,7.622805823076949,8.027409874705468,8.152684490912403,14.958100722696672
32,0.2,0.001503753821353258,12.088289488220182,0.013463300853248374,23.741234560735883,7,0.005,15.790553009876678,0.85,90,7.647801407060308,7.992785076216663,8.464553014025526,14.567428232284813
32,0.2,0.0012232238849556112,11.83797301601782,0.004641053247185923,23.76443611833011,8,0.005,14.481386129190103,0.85,90,7.368164064230947,7.737811363108362,11.056870287333286,17.308561514072053
32,0.2,0.0011941627908721715,9.596145584982768,0.003547141228790981,23.802886624643666,9,0.005,17.92200660105209,0.85,90,10.102555785314411,10.530231465600394,10.817487244011437,20.716657277536882
32,0.2,0.0014439719999969043,11.667257026248512,0.003660161652255954,23.345817556299334,10,0.005,16.139322400996946,0.85,90,5.373397269807523,5.689452337906548,8.83175184220129,15.160367354405269
32,0.2,0.0009573220171369758,11.341703832433518,0.002421104666849978,22.568228353151586,11,0.005,16.757042653865636,0.85,90,9.018237000436681,9.33940469115711,13.975285104351718,20.919669936782086
32,0.2,0.0012253960232226323,16.37384008852716,0.014615449289450685,28.931453653401256,12,0.005,21.936830433520537,0.85,90,4.81117026262618,5.040559513798474,17.304608977749293,24.737967746410746
32,0.2,0.0018455157761947296,13.182998865028987,0.0146629877056703,25.68085958204532,13,0.005,18.995487514693117,0.85,90,13.7735652731835,14.248301658712586,11.046233013770316,18.94564525531962
32,0.2,0.0007143668201707364,7.714385581507561,0.003943513953932321,22.66055616216061,14,0.005,13.864318169988412,0.85,90,9.700620785218138,10.022779103144273,9.368302870918184,18.51280538928514
32,0.2,0.001578596517136644,14.198274595438159,0.012144527021202979,27.91940751984204,15,0.005,18.79295446633253,0.85,90,10.356670477195655,10.620463455642954,10.640123711946675,18.809232624119023
32,0.2,0.000983895981718287,9.832183763391265,0.027374458128124522,25.218411417588374,16,0.005,14.259024969970357,0.85,90,7.519797054381026,7.872447112194492,6.606381195245206,14.909074008544478
32,0.2,0.000999964065250448,10.107293725839458,0.009410003538013315,21.701182440026574,17,0.005,13.573360345809672,0.85,90,5.579014249575181,5.833260531669074,8.512847017515567,14.157977894833499
32,0.2,0.0009930062840166347,10.410274564620567,0.003963800960351742,24.500967332300664,18,0.005,12.289808134062714,0.85,90,6.777100441896903,7.149998940278917,10.849335360532772,18.546654755542946
32,0.2,0.0015271468151903489,13.16679066265317,0.008885811529128545,24.799810211465672,19,0.005,13.679833212345507,0.85,90,12.313549229823971,12.618854148565816,13.888905587356147,20.43787629748483
32,0.2,0.0017819982807906981,16.69126060412572,0.012021442863057013,31.198378205440118,20,0.005,21.028794733606095,0.85,90,5.320654630780108,5.494541004867618,12.794749101876393,20.22274521473483
64,0.2,0.0011633237503541147,10.567875973697864,0.003691363746836073,26.74923367141011,1,0.005,15.922128515223225,0.85,90,6.931372238290883,7.125434363517414,6.097939859983985,14.619675929027222
64,0.2,0.0009526645370005564,15.210081497130076,0.005199596980719679,25.914144606311503,2,0.005,20.75664068415411,0.85,90,4.249972876251623,4.3962090519696515,14.33620184134089,20.069050074274582
64,0.2,0.0007094861192952089,10.102468851013967,0.003139245454618632,24.260946961811744,3,0.005,16.51103705515752,0.85,90,8.078862446933602,8.469632734407966,12.91886040976011,22.084200452387364
64,0.2,0.0007840804862600171,12.565397144430209,0.0033161275852591795,25.076232374068276,4,0.005,17.446152149277733,0.85,90,5.715607921990871,5.95336034962633,16.061986511503672,23.032045199434524
64,0.2,0.0013311294599899688,10.537499939251393,0.0032420429758954115,23.301599449470675,5,0.005,15.537754727857392,0.85,90,5.28221532024837,5.49275640396437,7.548027151735081,15.825219876100787
64,0.2,0.0009204369750981432,13.906997615688882,0.002904069996918376,22.843712708503364,6,0.005,18.27992820201504,0.85,90,6.174680444736181,6.395827953332798,14.316876163245217,18.9284851729412
64,0.2,0.0005039774561782519,8.13970263134316,0.0029090907237127287,22.05196491532739,7,0.005,12.121342714282989,0.85,90,4.963232235487462,4.9923326611966985,9.896884065902253,17.160709296723656
64,0.2,0.0009655830225305705,11.612715654816439,0.003947218034204251,22.978713960410634,8,0.005,17.69267057581269,0.85,90,5.580047159156154,5.829194612031861,11.237122531947746,17.62577072363102
64,0.2,0.0006849858817839665,9.28419888949476,0.0020607512340907845,22.567714312860012,9,0.005,15.138018211268156,0.85,90,4.765764047469804,4.961547629891986,8.167321429303344,16.34175738195918
64,0.2,0.0020452612850172316,14.857558382182916,0.005021909658350186,26.8536909531711,10,0.005,15.433681854972662,0.85,90,6.861228727970056,7.188026210820268,9.639746644447118,15.431757626328352
64,0.2,0.000657812661366315,7.59178748503037,0.0027091184788239995,22.967309451351298,11,0.005,12.748943029036019,0.85,90,5.250122339546446,5.521218550387143,6.436337647284024,15.034274399023996
64,0.2,0.002007434716644233,15.74690416415805,0.0037031578478198468,28.169016738499188,12,0.005,15.498044298382622,0.85,90,9.027274820098746,9.233311949622655,18.994509987174165,26.05376503306385
64,0.2,0.0008618868200691325,9.879931975833808,0.006223931013965804,20.51808385712422,13,0.005,14.566504725832436,0.85,90,5.589847122351305,5.7486097579794535,8.51409967720271,14.262202862312957
64,0.2,0.0014126290011251146,13.187567936133345,0.008270940949831884,26.246181000886647,14,0.005,14.395359081799219,0.85,90,7.60757254988735,7.9362526289265585,16.362550497063243,22.835972526489435
64,0.2,0.0015972527331869337,13.260992030130657,0.003461820670364297,26.081582452062243,15,0.005,13.334870352488162,0.85,90,9.174152855820683,9.295216660650071,11.837649934374912,18.181250503527913
64,0.2,0.001175365676262949,12.40248401939571,0.003739042357179163,24.55126163975602,16,0.005,16.870801032932107,0.85,90,5.185129540557348,5.484352205653348,12.103399804240706,18.827836573686675
64,0.2,0.0008378506060094489,9.574426182384325,0.0024475414856050507,21.327792136563914,17,0.005,13.082048193858032,0.85,90,7.619926247475326,8.000042823159225,10.072483392176434,16.41292169072962
64,0.2,0.0010252195038474173,12.715304796116506,0.005823685408041668,23.7476115389879,18,0.005,15.655432655291195,0.85,90,8.754748176537584,9.071301439444666,12.12989703485143,17.608658858591486
64,0.2,0.0008827180805964995,7.96269329782967,0.0029165516757469604,21.967133922987777,19,0.005,12.97503111454615,0.85,90,7.639653884430964,8.051448186347315,7.351292347232591,15.92399610104756
64,0.2,0.0008734866764053254,11.882846810868237,0.0033510171925854757,23.43501016934235,20,0.005,13.610729893831815,0.85,90,5.497628172342805,5.657046405654637,11.066827740434178,17.051708885856357
128,0.2,0.0008582121328855859,10.923190161482099,0.003816962206012649,23.154848007091914,1,0.005,15.19041498571692,0.85,90,9.455353507089043,9.77779671852373,12.955298144538038,21.46477306976545
128,0.2,0.0016411180611606562,15.992319619169907,0.00610922133963368,32.1525339784483,2,0.005,18.040182086259822,0.85,90,7.539176133812069,7.7463236046814385,18.6448149353286,27.45370872971023
128,0.2,0.0013138681828534654,11.771895776073304,0.003166866956651368,24.624006444680774,3,0.005,16.629889150917965,0.85,90,10.422527992684689,10.743772195734813,12.658596494950132,21.829787820703384
128,0.2,0.0008073951503964692,8.577134173881058,0.0022752758907527058,18.723058670945246,4,0.005,11.998022819572114,0.85,90,8.707081342303145,9.079985220731375,10.937287467010428,16.51849661728095
128,0.2,0.00047648032692465954,7.694483386852588,0.0026290181144331456,22.56247729786241,5,0.005,14.471908751048177,0.85,90,7.794784258265387,8.153471228471627,12.15740133536724,20.893796971195894
128,0.2,0.0006369909521952838,9.166581763420234,0.0021769941563442937,20.01090518744353,6,0.005,12.391214814026343,0.85,90,7.45497303315876,7.645582219146353,10.015097683588206,15.525831233418371
128,0.2,0.0012339162231111403,12.534606453325543,0.0022692860280801863,21.98263350732397,7,0.005,13.072671074277238,0.85,90,5.919099694212579,6.247894422557103,13.834677704266138,19.00763411153151
